,Unnamed: 0,file_id,Pop_Rock,Electronic,Country,RnB,Jazz,Latin,International,Rap,Vocal,New Age,Folk,Reggae,Blues,topmagd
8838,8838,6532f598fc3c1ca3fb8c80747126d673,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
5197,5197,8e24f9e97b1465ea171aea57ad04e3eb,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
11303,11303,46ae8cfdecdc261d1a5426f87fc57307,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
11871,11871,cbcd7246745b64cf079630447b530df8,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
5066,5066,b68ff32e4d48d5c8821012e9ad2c9d65,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Electronic', 'Pop_Rock', 'Pop_Rock', 'Pop_Rock', 'Pop_Rock', 'Electronic', 'Pop_Rock']"
20268,20268,274e5c681b04a378ddeb896ffb41164e,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
22140,22140,f85a225a881d7e97643c2dc4e3a8fe9a,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
7794,7794,171882302c5f462b60b045f06578aa2b,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
1221,1221,cd9d661ec3def74e7034e84fbff42de7,0,0,0,0,1,0,0,0,0,0,0,0,0,['Jazz']
15767,15767,3ae549dbd05b1c914d2faf5882e70aa4,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
21149,21149,221fee97d8075c31814affb58bd2ed29,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
16164,16164,044762459bc5b38ecbfbef131fac1e18,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
20886,20886,74b7c25ca74f95dcfd3693a183c893d6,1,0,0,0,1,0,0,0,0,0,0,0,0,"['Jazz', 'Pop_Rock']"
19779,19779,52e83e097bd96975260b5f4c68c926ef,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
1701,1701,3938c23922f4f3917f704c763acafc79,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
19152,19152,3d3a18c49a4a54472ca5e699dba0dd0c,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
5287,5287,45b06acfe5db0b7e0343c0384be04914,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
10085,10085,56ba4e89e26da7c478a94a2401964e80,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
15874,15874,aa84f7ad2f3768b75b0d77097fb9ea41,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Country']"
3824,3824,1116e4ea2a834ea43df97dff52e210c1,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
5045,5045,7e7cc81629b74c3a30ad41ff08f076e0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
18193,18193,17eda06ba79ed1a5d2a178ea28db70e0,1,0,0,0,0,1,0,0,0,0,0,0,0,"['Latin', 'Pop_Rock']"
14511,14511,c955c02dc947a4152af9caa726fd2898,1,0,0,0,0,1,0,0,0,0,0,0,0,"['Pop_Rock', 'Latin']"
15284,15284,b1e4ba32a51fd38a6cb051602e2bc19b,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
17486,17486,d5f45e6d2be7d0facacf206aea7e78d8,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
9987,9987,8d919aa30000929a65c67f0a70b9ffa7,1,0,0,0,0,0,1,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'International']"
19053,19053,17a52f9cd2854fc5300bd938bfa83e60,0,0,0,0,0,0,0,1,0,0,0,0,0,['Rap']
1364,1364,0bcd02baf55e9e06c9d7bfe7f4cbf5c5,1,0,0,0,0,0,0,0,0,1,0,0,0,"['Pop_Rock', 'New Age']"
6370,6370,e0638114e0eb71027ae5bb6957c1943c,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Electronic']"
6992,6992,140db54d92d68e461db20ecc51f14a87,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
393,393,1455ac3aa92de13a963ab98af9dc2e05,1,1,0,1,1,0,0,0,0,0,0,0,0,"['Electronic', 'Pop_Rock', 'Pop_Rock', 'RnB', 'Pop_Rock', 'Electronic', 'Pop_Rock', 'Jazz', 'Pop_Rock']"
12119,12119,ac5b07dc5963e62faa68c7bedac3ce46,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
9106,9106,bcd0b6bf417afe1374a46af3306b17be,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
1792,1792,ad1a47b9f7a61425f58de3fc174a35af,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
15351,15351,d414d8c2c81a19a66a35ec1ec4eb58ab,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
14952,14952,a5d3c7284c39b9f61982f12b18dc6782,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
4446,4446,c4ca289cc042f2e8dfd5d9ac9f30b7c4,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
6913,6913,c529d2171f3f662d47f018cf84aab672,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
3427,3427,de7115a474c86b2a37e3b855e32497b5,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
9012,9012,1ba55be44a0ec9467e1c327211c5aa30,0,0,0,0,1,0,0,0,0,0,0,0,0,['Jazz']
16919,16919,42712bfb32e51409245294a2e979a737,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
11700,11700,78bb0651e29a22777242c0d6b00ff826,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Country']"
16174,16174,b6de857bc77514a41094cf2f039743a0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Reggae']
17484,17484,6242b4b58809afbabd82bbeee9a9bf4c,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
11336,11336,c798bbd15cfa9a54d9fb0f914065e100,0,0,0,0,0,0,0,0,0,1,0,0,0,['New Age']
7049,7049,fb80184540fdbc5deec728d96a660481,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Electronic']"
6857,6857,e22e6ff8acad8f6e8f09e9ff4e3cb86a,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
2456,2456,334ec93e9bc5772a81bf0fd718d08647,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
17835,17835,8759d919f46ee5e0f25526ca3e3d20d7,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
7091,7091,16a5f7c56d7f013cf06c5030ac9425b3,0,0,0,0,0,0,0,0,0,1,0,0,0,"['New Age', 'New Age']"
3482,3482,7f36c6a5a43bfd0f325dee32d7772300,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
15320,15320,1d4bc885db6d9522de2d6636cf8b0e7e,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Country', 'Country']"
19153,19153,69d7feb36093e90b8ec0b8900847c86e,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
16749,16749,1dbf4681320d6ac07e420adccce861a4,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
18097,18097,17b68e5d7c99d789d9b6d99f6edab24b,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
14571,14571,fb2c91719d5429b810a110813f5f97f1,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Country', 'Pop_Rock', 'Pop_Rock']"
5520,5520,1d60e5fd66e76bd60babf0bafbe49892,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
5769,5769,de6eed0b1ec5cae73071b9bababb4112,0,0,0,0,0,0,0,0,0,1,0,0,0,['New Age']
16879,16879,856949f6da91a94e0b682ca31e6fd8f9,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
10037,10037,367ac5a2f55bcc2018765194a9b03b65,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
16833,16833,eaad287168d5529b7dd75996405b456c,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
11431,11431,10142718ac4e1bf4fd9c7d39df7348e2,0,1,0,0,0,0,0,0,1,0,0,0,0,"['Electronic', 'Vocal']"
13124,13124,fca8294692b43692dcf64d6952bfe713,1,0,0,1,0,0,0,0,0,0,0,0,0,"['RnB', 'Pop_Rock', 'Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
19763,19763,22330504b76ef49459e88e36b3befb98,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
17624,17624,a8771bc9161b3627e3036d599489acae,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
1444,1444,65f61aef2bf838e962a347fa84bb7405,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
8718,8718,7d8204e92ce1e4374c42d1658f6a6baf,0,0,0,0,1,0,0,0,0,0,0,0,0,['Jazz']
5801,5801,0a802d60bcbda3f94a0f689ba19d8512,1,0,0,0,0,0,1,0,0,0,0,0,0,"['International', 'International', 'Pop_Rock']"
20253,20253,1342e558ce61e438fd449d6db689f3d7,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
10262,10262,07bd20a536af4af57caedc75ab577845,0,1,0,0,0,0,0,0,0,0,0,0,0,"['Electronic', 'Electronic', 'Electronic', 'Electronic']"
996,996,c6220818c26ad3599017c95cb2fe567c,0,0,0,0,0,1,0,0,0,0,0,0,0,['Latin']
21180,21180,cf6201a5233826f25c98dd4dc8874af4,0,0,0,0,0,0,0,0,0,0,1,0,0,['Folk']
19320,19320,a0342af4c074a5671fa3638345d74582,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
20469,20469,de77d8a142e2f2dc97d59bf7f84ede82,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
18354,18354,645693b876b1d5f3fcc3e4a04f8b4e4f,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
1410,1410,07ae4b2515919a956b06b004219fd81b,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
18507,18507,a7b33faa732d5130343e0e67fb700c62,1,1,0,0,0,1,0,0,0,0,0,0,0,"['Latin', 'Pop_Rock', 'Electronic', 'Latin']"
15557,15557,33da08f6637f70ec278437e2196d5856,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
6621,6621,ae3805be013edf7c609a43405c571095,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
17908,17908,1df166d3bb159c068caf88379b4a1e0c,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
20394,20394,60f51a92c63435c49a7f466257d458e6,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
8138,8138,31ee2303e4b090f545e7346a968e101b,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
120,120,ee27c98e0db94b517a1dd050f1c1240d,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
7644,7644,d536bafc4d79809b29d68797a78d1864,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
10010,10010,ae0c0300097e2e8e01c95ef5bd40876d,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
3053,3053,d425eec25947d77db403e5c4cdd5fe71,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
1296,1296,223a1b99d765a423880e00901a5fa71e,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
16129,16129,04379624814790181aa39abafb733970,0,0,0,0,0,0,0,0,0,1,0,0,0,['New Age']
11455,11455,65273c8b342f2d72a615a016fb79cddf,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
16230,16230,00d9e0681fc2f32f910f02ac8e8b24ce,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
5355,5355,d94a25edc9a376ca3848baed4d87e7ce,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
13681,13681,9ab43cde5ba6e08742caab890ab8c01e,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
19352,19352,3b1f0143dd5daae560a13f263bdaf351,1,0,0,0,1,0,0,0,0,0,0,0,0,"['Jazz', 'Pop_Rock']"
13196,13196,b5e7d3de531b53aea292aa2264f03f71,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
3228,3228,8ad690bc1d3ab3ee8c6d1d131a824ee8,0,0,0,0,0,0,0,1,0,0,0,0,0,['Rap']
6454,6454,25577a5f3c8c70c5261bd12fb30b3d8c,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
2358,2358,7676add78136d3336cf833372c6fa9be,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
21835,21835,aacbbb813a47de39f90c1e918bd9b8e3,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
18503,18503,6af201084645f3b09d77baf95fd3ae7f,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
14857,14857,7564b8f2c6b1710fda318f698c9d872c,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Electronic', 'Pop_Rock']"
4726,4726,8aba25e71a0bff39e3271545fc7b8f88,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Country', 'Pop_Rock']"
14108,14108,84568993139cead5f105812da0e59293,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
13537,13537,ef412dd9123d1273b87fd2f66e929d9f,0,0,0,0,0,1,1,0,0,0,0,0,0,"['Latin', 'International']"
5898,5898,676ab79246785d92026ef2591f6ead66,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
728,728,df8335475f859b0f9f2d1b71003f1e5d,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
22463,22463,d9ed05c8c090985ca8ec1778027d0013,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
18763,18763,a33cb85abf4076d2d3ff3d4b226e4cb9,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
3463,3463,f00b13ee8dd1b5a00a3d09e8979cdb60,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
21626,21626,cbdc54f0df6065ab7bf79bb25ef00882,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
20461,20461,94f8c4a62a22cb602fee2cec2de92e31,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
1270,1270,265e7807c4359713a7c0a745c58b9355,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
7464,7464,288ef83213f5a76d1675ebfdde6e015e,0,0,0,0,0,0,0,0,1,0,0,0,0,['Vocal']
10289,10289,2b86485f6c4126838e7f3bb17171aaa5,1,1,0,1,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'RnB', 'Electronic', 'Pop_Rock', 'Electronic', 'Pop_Rock', 'Pop_Rock']"
3081,3081,94d611fbc57d6ccf6c17b5a21c756c7f,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
14877,14877,da31ab206106f9981bb5358fdbadd04f,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
10099,10099,01a7def5ae729153e703763e69df3fdc,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
7175,7175,3332915d84132f9a83aaf01fc73ccbb8,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
9516,9516,5da0c1e5c9befad81e01ff1d71ff62d0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
3052,3052,d0c0a7ad81a5c58242d25c44aaffe1d5,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Country']"
20860,20860,e44109fc8e94e95cd25f04eb225e1bc1,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
17725,17725,fb6ae095d99ba829fe6ccb80f138a097,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
10739,10739,b7ecc42b4e2df141fc421faa5ffb2288,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
22289,22289,7ec135e3c5c5f0ba022a607c287f4415,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
6131,6131,5b593d357339ad4c9a9afae9be6e3b24,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
10134,10134,cf1f60b7d010e78d3f1d8e453347b36e,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
19395,19395,e2b6452ac761312a4d2b0add63bc1515,0,1,0,0,0,0,0,0,0,0,0,0,0,"['Electronic', 'Electronic']"
4312,4312,13b2283d39882c30181e07446ae69f11,0,0,0,0,0,0,0,0,1,0,0,0,0,['Vocal']
13281,13281,f88980d7f37b4e270e35d031c1db48cd,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
12268,12268,f3ad7442ec12ab71aba6cb762002951a,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Electronic', 'Pop_Rock']"
9125,9125,8f8f8c9563e63224e6227f1974b83d31,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
16253,16253,d786f1a47de279306279274549cc5aa2,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
1515,1515,ea5e46138292622375a302a41bee5191,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
4568,4568,29e091c3c61f144c73a297de3be1f154,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
7579,7579,1846d4f43497777487ca2443f8e2236b,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
788,788,91901a77e4390431b2b1f245f30f8984,1,0,0,0,0,1,0,0,0,0,0,0,0,"['Pop_Rock', 'Latin']"
278,278,c3cf95560335149c92c463dde4b126c4,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
21302,21302,75454ad49b1cc7b35c8673d7fb6fe271,0,0,0,0,0,0,0,0,0,0,1,0,0,['Folk']
9975,9975,d1ddf999ffb943c865655c84a5fd9c78,0,0,0,0,0,0,0,0,1,0,0,0,0,['Vocal']
7139,7139,72a4621e0fccfe418b62d9486f47ba49,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
10194,10194,827a9650f6d0e48d59e5f94bb4e33705,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
7425,7425,a86b5ba145c6519277f9a3378b9aea1a,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
21755,21755,709b68966b021c3ec936492631206899,0,0,0,0,1,0,0,0,0,0,0,0,0,['Jazz']
15975,15975,f0a630c9b3f62b7513f63c2fb91ec843,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
12541,12541,36ad5671ce5251ad3d3631f111e6be9c,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
13010,13010,0aaeea00eb2ee4b525e38d1266ee04db,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
11650,11650,c88db638a0d8c7c2c7d5b7f0912a09df,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
15323,15323,f4986aaa6bc27a3de074ef59d22d9444,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
8368,8368,d757dcf5d44014b62d523b1bfe8fed97,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
21453,21453,697cea12773869e3320e85beb1b82d5c,1,0,0,0,0,0,0,0,0,1,0,0,0,"['New Age', 'Pop_Rock']"
14640,14640,12b0ca038b9a3d9f661be1031138d63a,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
9429,9429,8723cad0cdadded8c9df988bf5374257,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
610,610,939674f1ce3090a6f2e044fc9565114d,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
1524,1524,9a0208c5eefa89ef1d05a8a2a06acdc8,1,1,0,0,0,0,1,0,0,0,0,0,0,"['Electronic', 'Pop_Rock', 'Electronic', 'Pop_Rock', 'International', 'Electronic', 'Electronic', 'Electronic', 'Pop_Rock', 'Pop_Rock', 'Electronic', 'International', 'Pop_Rock']"
9041,9041,3085fdabc1038c3b1552f5ef4e31d228,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
12003,12003,b4b30e4284d7f74e8e869c1503c7ee49,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
21417,21417,05f4559c7a85ea1b1a1b789786a6c7ad,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
2594,2594,0229dafdecdad074a2895f34e5a9d141,0,0,0,0,0,1,0,0,0,0,0,0,0,['Latin']
17989,17989,8cfd9dff944c694f4becaca376e91a85,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Electronic', 'Pop_Rock']"
3368,3368,911e8af47402d71504822800c47c47f9,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
18314,18314,56ae7ed94df4bd859615aae902e0ce04,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
7612,7612,04dbccf9a588a591faa35cceb3d30f99,1,0,0,0,1,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Jazz']"
11405,11405,de96aa6be35b01d7c266eb070f0509b6,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Electronic', 'Pop_Rock', 'Pop_Rock']"
19607,19607,c5b451f75118f5a0e01b62d8c7d141d6,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
16180,16180,e6a4afe05f022c891bfe081d4be261db,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
15475,15475,0ca3720e6540f9bf9a9fe52e09681334,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
19871,19871,de0b04e07e404ec8c55104cba6a022b3,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
133,133,4fa71d3b96746491881dba3a0384e293,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
9292,9292,aabb72b81a3259e603296f34f5607d90,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
13194,13194,39a48e684590fda9c29eb3f858cdc538,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
83,83,e951b12b0b18ce82d4f30a16b21b1fbc,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
19190,19190,25560867b1ab36a5c2c2137f79cc9b4d,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Electronic', 'Pop_Rock']"
22392,22392,73f0456c12edfb1efd658f630507d947,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
9451,9451,670898b5cb0e125c9dd6725f2c85ed82,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
6191,6191,26ec87b2a4a2ccced1aa48eb4607359b,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
13416,13416,097f0d2c5b70f9844c0697390a206e52,1,0,0,0,0,0,1,0,1,0,0,0,0,"['Pop_Rock', 'International', 'Pop_Rock', 'Vocal']"
10333,10333,6d2cc12aea112c3d15c2fc68025d3b5f,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
5065,5065,2311acf56f63aa7d88ae4e364c074922,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
4096,4096,f86cb77601889b8ea6c59528124d6eba,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
1710,1710,6f793a72d6aea4602fa7ecedc7394285,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
8577,8577,77e2264c20b5a783da4c8d95a9c1cf2a,1,0,0,1,0,0,0,0,0,0,0,0,0,"['RnB', 'Pop_Rock', 'Pop_Rock']"
12444,12444,8a8fd5850cd432aa0426369beaa9e805,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
9813,9813,3bdfb69db8abbab166fe2d52db4a67c8,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
9977,9977,d0495f6f239d5e90f7649a47be6784e6,1,0,0,1,0,0,0,0,1,0,0,0,0,"['Pop_Rock', 'RnB', 'Vocal']"
5137,5137,a0c1c091f10b66e705dbbb20e6ffeab4,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
155,155,eb55e2a75b364e366eb547fb535fbea9,0,0,0,0,0,0,0,0,1,0,0,0,0,['Vocal']
7144,7144,ea00585ad111be770dfa68714bf32666,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
18121,18121,139d31db8dfdc1df889cc26b769d3369,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
11195,11195,7e6d7ea835dbf576eeea4a6929c78d16,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
20973,20973,2ef88b0f79d7609d336f51cab559700a,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
22316,22316,7f80f1f4afcc64b75b3ab0de0cd663a6,0,0,0,0,0,0,0,0,1,0,0,0,0,['Vocal']
18520,18520,fc367f15daaa975c3700227e91b9882c,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
4230,4230,ac73467b976ca967af683cc1a934e324,0,0,0,0,0,0,0,0,0,1,0,0,0,['New Age']
9484,9484,3bdad881024021a9b67f603302c9d068,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
1118,1118,4d7d4903c6ca7e7eda210a13766e59cc,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
11129,11129,4786b52ebe8ea20ef997c073e29bab01,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
14207,14207,7047bfef5a7be97485587c8b0a38c9f8,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Country', 'Pop_Rock']"
3359,3359,d74838f6e5473f911a39ee571bd53ba2,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
17524,17524,c579cd4b224b41a9489107fc0db20572,1,0,0,0,1,0,0,0,0,0,0,0,0,"['Jazz', 'Pop_Rock']"
19099,19099,e14dc1e1077d75f1816b8ccdf4083806,0,1,0,1,0,0,0,0,0,0,0,0,0,"['Electronic', 'RnB']"
13825,13825,d3143cf4bce02b1fbb5513c526acf914,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
9900,9900,8e9da198edb5d24ee886866efb6cc427,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
686,686,343b3dea7cca2846600ab2cca2a28f69,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
