,Unnamed: 0,file_id,Pop_Rock,Electronic,Country,RnB,Jazz,Latin,International,Rap,Vocal,New Age,Folk,Reggae,Blues,topmagd
2988,2988,0b762f533bb5742f33a5154ff8060d07,1,0,1,0,0,1,0,0,0,0,0,0,0,"['Pop_Rock', 'Country', 'Pop_Rock', 'Latin', 'Latin']"
7789,7789,9ddb8a06522ebba57371f7ec9749d37f,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
17408,17408,8c8e3d5488fda9f9469f1c42a703593c,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
11301,11301,7ac62507512c30a692ad3c0750f47afa,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
18698,18698,f31de5feb75f3cfa976cf6cde289023a,0,0,0,0,0,1,0,0,0,0,0,0,0,['Latin']
1283,1283,c425b987726f9074c7e07d50f43d90fc,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
6123,6123,40f97eee291203f99b1fcfd24aa159ac,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
18388,18388,a5e195f26f3fed03705192e1dbf28b2c,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
17386,17386,a20b26866aba1c1030ae85f97d7ff1d0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
20045,20045,f5571eac5e7baebb1932de22a08958bf,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
10349,10349,05b92ac892a8fc3b23c9dcc6cc802b79,0,0,0,0,0,1,0,0,0,0,0,0,0,['Latin']
6753,6753,6591067f700cd3649dc12bdab1b54c9f,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
10955,10955,71c2bf60a040845e26ccfdbbbf994954,0,0,0,0,0,0,0,0,1,0,0,0,0,['Vocal']
3377,3377,a4961c31bfe5cdb8f6306f64cbcdb0ea,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
18183,18183,b38039743b1e601e014e799924444609,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
6692,6692,38300de9ddede66cc45813d82431fb14,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
11761,11761,3ef1017529d66f2823762d734be67916,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Electronic']"
7041,7041,57b45416770340f660095e4388e43d8a,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
8611,8611,b9d41e86e1e90bd8eb1a90b4ddeeee5b,0,0,0,0,0,1,0,0,0,0,0,0,0,['Latin']
18157,18157,2aec4ca6099a4abb77c4a90386c4e8f4,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
9416,9416,2e5902f35a066be9ccc790af8947d79a,0,0,0,0,0,0,0,0,0,1,0,0,0,['New Age']
10157,10157,221bee0e35adf6019802326e681fd2e9,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
3073,3073,e3d0e8dcf1a74bfbb4a410d88be415b2,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
13176,13176,19a4e50c8a3d4a1b3ce98827180f4ec0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
16073,16073,0bab6618f28b74bc9b4577c8bbe797e2,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
9162,9162,42aec81f228f6bbe1a6a6bbfd2d12d8f,0,0,0,0,0,0,0,1,0,0,0,0,0,['Rap']
16419,16419,8fd5ca21ea2fe2c02f81cd2f16e6388e,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
13603,13603,37a568efdcf58fd28254580ad86b49c0,0,0,0,0,1,0,0,0,0,0,0,0,0,['Jazz']
17724,17724,0017cf6074388d3ad7796095e5c97bd4,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
18932,18932,9afa47156a971a6900fa6f946d542f7d,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
2017,2017,df28c7b9c5e745781b5d0d4868af5a73,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
22474,22474,7f7ad1d9132ecbd8042f985bef71ad29,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
14467,14467,786eb232a7175edaeacade5ec9f99676,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
13920,13920,cc5bf140557fb23a0d670380e54eb404,0,0,1,0,0,1,0,0,0,0,0,0,0,"['Country', 'Latin']"
71,71,f682caf35de04da0e6b6e628caa159e5,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
1514,1514,e6da28336a7c5dd74f88f097d0bb6b81,0,0,0,1,0,0,0,0,0,0,0,0,0,"['RnB', 'RnB']"
6626,6626,3b9bb41706a2365f5a08935fe09dc986,0,0,0,0,0,0,1,0,0,1,0,0,0,"['International', 'International', 'New Age']"
7190,7190,8291c493ee4ceac041e842ed0fa6e5cc,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
18012,18012,0442a3fd57985f5a14e31684de9d317d,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
2457,2457,f225ee4c9d87646ade28ae02daa82d5a,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
11090,11090,f31d56a527b43dd23b71752c8285303f,0,0,0,0,0,1,0,0,0,0,0,0,0,['Latin']
342,342,c8a4b7c07e35d61fadfbc8f45d6ef5bf,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
8427,8427,47151c3b9f15a1e28390df06aaf5fda1,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
13108,13108,04913f26faaaa017b7bc8963dcfbe8f1,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
21518,21518,6b8c313e8dbc9f473b1e362e822ea6b8,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
3071,3071,a670dce262544c5bcf91c264ed9a62aa,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
15346,15346,61a4f354561c3bb91bc3a6436c1866b9,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
14788,14788,aeb92fc6bfeff76aaf3fbc5e74098e43,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
11480,11480,d3d54ce6fb7ac332ae191d8fe4e9b97e,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
7172,7172,c121fd69202a3bc4ad40db2998d3e90d,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
18283,18283,8591a05ce5a47934ea103e731a7c54ed,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
8047,8047,fdd79a216bf78338b6b608dc28c82aaf,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
7256,7256,bfaa233709062049b7d67d123ed5d83b,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
3400,3400,229793c4a2b3f1499099f466f999e4e1,0,0,0,0,0,1,0,0,0,0,0,0,0,['Latin']
21378,21378,db7d56e7b77d792eb64445abb7c7822f,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
13977,13977,b00833f8daee33e653ebf3ae260b92bf,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
22431,22431,2a088abeb0fd8517b24de6b6c4bd1ccf,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Country', 'Country', 'Pop_Rock']"
11837,11837,d9034bb3e7bffd7d722f79f12ff95186,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
20980,20980,2de74e02d669e5faff59111ae6cb7eb6,0,0,0,0,1,0,0,0,0,0,0,0,0,['Jazz']
20753,20753,81201d52aeb1d5f92be64347af85d659,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
10472,10472,78eadb3f65f1c40de934143339c8109a,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
11502,11502,a0b6cd592715dc6a871c6c6a9aa03c9b,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Electronic']"
9642,9642,877ed73113fbb4e562de42489308ea7d,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
13566,13566,f3a3c54588b02430afdd2de3b12bfc4b,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
16540,16540,5217ad7b31b042ca4b74c67faf0fde4b,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
14879,14879,682c342ce74d58c7da0e8de2c4987721,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
3590,3590,fe68dc4b8acb312cbce5243c9511b185,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
3983,3983,ec5724a07e0f003ea52dfe860f7e5656,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
591,591,4fb47b90e5220969d65695a1706373ce,0,0,0,0,0,1,0,0,0,0,0,0,0,['Latin']
7685,7685,40e4c40258fc3ad4c6b6f6e4177b93e6,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
16401,16401,aab67d778d956bee5d7135bbb0bba121,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Rap', 'Rap']"
19057,19057,5731bf87eaef5637cf762c9e79c754d8,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
7971,7971,519a2d386b229c1899a837552200ba16,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
21576,21576,b87e7ff056e5d9d19bce68cfb37e7479,1,0,0,0,0,1,1,0,0,0,0,0,0,"['International', 'Pop_Rock', 'International', 'Latin']"
4173,4173,82c01b2e32772165a5b914a5ece05ac0,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
14450,14450,a28bf73b00b2a53bcbee25cd8fd20994,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
12745,12745,f3f6a26d31dc5718140e400c6eb90d29,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
5938,5938,dc6a3013a34e54318e46ceea61b6368b,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Vocal', 'Vocal']"
3262,3262,1ea0b45ef4751adc7f21a310084feb26,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Electronic', 'Pop_Rock']"
22502,22502,99cc7c032053f94c20f002518702fc8d,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
17722,17722,78c67e128d6dcce4de78de5f26dafeba,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
14000,14000,b555badc79291a4c6cbe0ccfa2095c94,1,0,0,0,1,0,0,0,0,0,0,0,0,"['Jazz', 'Pop_Rock']"
7711,7711,27f31a900300d4413c6cf30551788f9d,1,0,0,0,1,0,0,0,0,0,0,0,0,"['Jazz', 'Pop_Rock']"
8479,8479,e41ab5c3399a15944c23c26add6014b9,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
17634,17634,2a1f06dceeb43c064c7d9c557131fa7b,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
8549,8549,181d157143d9afaedcc833909c6a92b9,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
15335,15335,6f526ee3a232d73473f8ae692446c607,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
7665,7665,ef824d51befb62a0f0aff133e7f394de,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
19013,19013,81d73395d7036da3b733dc1fb26f06ce,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
18427,18427,a232c8591b1973705571839203f317b6,0,0,0,0,0,0,0,0,1,0,0,0,0,['Vocal']
11826,11826,b40a26b0e2fed7f6950c7ccdf7b4003e,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
14133,14133,82323e1db4f18d353e14f0890d225735,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
22275,22275,5ff7692a3e21fc1e44e6b57d0e6fd48a,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
19691,19691,a47640635a29a036b9f8b47c1a561f6b,0,1,0,0,1,0,0,0,0,0,0,0,0,"['Jazz', 'Electronic', 'Jazz']"
4590,4590,9b57392e43e9bb0b82f2b33556fb348a,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
22329,22329,ede0c36efb746a80600c9d658c835351,0,0,0,0,0,1,0,0,0,0,0,0,0,['Latin']
2690,2690,6423b47565d71e1d8db251d69ed33cbd,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
12561,12561,e00d1bfb413d7230cccae8c0a1c9cfa8,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
16004,16004,6341056f29c507cdaf75204e8b8d74e4,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
1747,1747,bffee4f2cb37a8e79222f718f0cf00c7,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
7953,7953,36618f53ae43208fa30a782437dc1005,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
1092,1092,5a8f2ca401a462c84b6638163907f178,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
2204,2204,7d6610d36c4a20fdd34f851a3b034a0f,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
1302,1302,c37753f19fc442c123e7846c4d7d0819,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
11846,11846,238312f46c3bde6cba5d1166c39bb070,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
5568,5568,12346561a15665f434e8cc3c36f21d11,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
19875,19875,5a8e9d2e3b0103e222d9e940761cdf61,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
15658,15658,00fa7c448727413d3be84761336dab93,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
18305,18305,787c1d1352302ba1bef7fa944e71d1db,1,1,0,0,0,0,0,1,0,0,0,0,0,"['Electronic', 'Rap', 'Pop_Rock', 'Electronic', 'Electronic', 'Pop_Rock', 'Pop_Rock']"
19433,19433,550a5456a5f50bfd48d72437e17eebd2,0,1,0,0,0,0,0,0,0,0,0,0,0,"['Electronic', 'Electronic', 'Electronic']"
9930,9930,ba0697c2a43ee73f1309a3a46006c345,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
1630,1630,3bfc1ae4f06e841b6aa249fd818f685b,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
2574,2574,bf82a32fc7df1f805c6247dac1a3a640,1,0,0,0,0,0,0,0,1,0,0,0,0,"['Pop_Rock', 'Vocal']"
15190,15190,530c8e8ded475c09708987af56636171,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
18508,18508,8c16c2c6be89dedd633d39e22fa62bf0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
9503,9503,d36a255aa705b018ae00ca64d1097c9b,1,0,0,0,0,0,1,0,1,0,0,0,0,"['Pop_Rock', 'International', 'Pop_Rock', 'Vocal']"
14518,14518,8e7f9f17e21ad8038adc3e6c7325bef2,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
13192,13192,510198ea0adf19a0758b250cff811391,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
14028,14028,35ab126b2fd345711871871c34521a03,0,0,0,0,0,0,1,0,1,0,0,0,0,"['International', 'Vocal']"
2875,2875,6e7c0c309596cecbe56fc2e4ef0ffb47,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Country', 'Pop_Rock']"
8215,8215,e5825989f942b08f0873485673a2edfa,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
8789,8789,76bebfcee51cb732786cb803884f855b,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
1540,1540,b71f6cd56eb098c1bde0df0fad6485fb,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
21310,21310,2bddab35b39f9d70ae76475cc876ac74,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
7230,7230,7f7ac51d4f426e6ab9bba20b0df43563,1,0,0,1,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'RnB']"
1776,1776,1042267e9c56264e7ca70ecba0b6b76d,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
9034,9034,a0637654a384337bcfc369577cb0fd50,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
2724,2724,786d6f1b38a40e5ad16d68d66f6f2481,0,0,0,1,0,0,0,0,0,0,0,0,0,"['RnB', 'RnB']"
7212,7212,c8136f0881dfabc1cd111b376f36167e,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
9624,9624,d1e2fdba2938fd78390b07667d0700cd,0,1,0,0,1,0,0,0,0,0,0,0,0,"['Jazz', 'Electronic', 'Jazz']"
9013,9013,4cbe8a623389ea2b1bfd0a3c7000222c,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
16908,16908,c227c705a76cd2e87e0674d89e94be19,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
13700,13700,257361cae8388f725561fbf5ba9970a9,0,1,0,0,0,1,0,0,0,0,0,0,0,"['Latin', 'Electronic']"
301,301,63dd677d74a2593e1b694430057217bc,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
6218,6218,ac7889ba32025b383c81dcf4e1ab3ba5,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
1772,1772,d127795171113939996ad79cc9fbb3e7,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
17669,17669,ac174e138b8c11c8388face1aa5d3b9a,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
3605,3605,4889c12b756cc189b05da071be0256dd,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
7840,7840,3c872be66d30c110aea954c7c4b1cb45,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Country', 'Country', 'Pop_Rock']"
1626,1626,ede1a9a6f775f48f1c05bcae71e98c1c,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
6172,6172,3094561f428d6d46422cbcc43fce3573,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Country']"
9002,9002,140f15f532c0af900e5c74b73f967132,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
9517,9517,3d4032ffacaf6abd9e8ac38b33e1079b,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
10353,10353,c1aaf6d7a40a98872ba8ad96daf3cbcf,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
10915,10915,001264a4d52ce230891beb1fc04993c3,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
5413,5413,151a09275cfaddc582920a761524f343,0,0,1,0,0,0,0,0,0,0,0,0,1,"['Country', 'Country', 'Blues']"
15103,15103,f105acba4ff84d48d1244eaafbdbd2a6,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
1850,1850,29b1ebb4072622e55f9cd1f495c4617b,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
16282,16282,55c04e13d990402a40c2f56be74dd434,0,0,0,0,0,0,0,0,1,0,0,0,0,['Vocal']
10460,10460,2dfc2e66f4cace81c83f18e2d2f12f74,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
11795,11795,529521cbc11c7d68b0af04162a8cc2de,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
8065,8065,da6fb22eabd526c36dd722801275b03e,0,0,0,0,0,1,0,0,0,0,0,0,0,['Latin']
1407,1407,f887e1c22ea4b6fa3aa82b55c7ef722c,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
19907,19907,52f76899a9d970573262a9fa2bcdab32,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
5229,5229,c613ddce3ded35d2e8cadf3511a1ffb9,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Electronic', 'Pop_Rock']"
5383,5383,a9211cb5a614c7783011ffc11a9f32d4,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
398,398,c3ff99a52935e2ab19d4926908271e59,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
18266,18266,ac5230459b547de61cbb79649fa1b6a9,0,0,0,0,0,1,0,0,0,0,0,0,0,['Latin']
18906,18906,a6e2ed34a0dab8f10c0f0cee22f8de66,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
4704,4704,3c1ec053eeebb0bc3b7e7290d46d7059,0,0,1,0,0,1,0,0,0,0,0,0,0,"['Latin', 'Country']"
9745,9745,d6fe4f887757ef1a5d07ddace1dcfb84,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
11437,11437,bf7c2bd2c5a73b2ef4a95272c9143734,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
5157,5157,6813cb84732fda38042fe23d36347e08,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
11648,11648,33cb67cacdc7922065c794f045d2e5c0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
17178,17178,2a51ec0d7844f0f3a6027c9a1d44a9e8,0,1,0,0,0,0,0,0,0,0,0,0,0,"['Electronic', 'Electronic', 'Electronic']"
19760,19760,555948f277de7df911214b11044e675f,0,0,0,0,1,0,0,0,0,0,0,0,0,['Jazz']
21617,21617,fce8de10f95c3d72cf9dec913b24de0d,1,0,1,0,0,0,0,0,0,1,0,0,0,"['Pop_Rock', 'Country', 'New Age']"
5325,5325,829a09d44a964246b041eec370e7570d,0,0,1,0,0,0,0,0,0,0,0,0,0,['Country']
21297,21297,522c8b8f8c9005227cc4b7311bae8b22,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
21132,21132,c91660a8f9d7b2c796b2e3b25a82ea70,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
11961,11961,34448169c638f15ec01823750372ea94,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Jazz', 'Jazz']"
18136,18136,e6d803258afa3f5b2afd183c3cf9725b,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
2191,2191,dc65f6b10bff793c196157df02dd5748,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
5328,5328,de57c906595bf77910425f2e81bce321,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
10230,10230,bfae72d623f6b10c7b8cc060170f3345,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
15625,15625,599db61fbc105c666e52bfb5d3448f30,0,0,0,1,0,0,0,0,0,0,0,0,0,['RnB']
53,53,c35157ccc3363a65c8980694598bbf2a,1,1,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Electronic', 'Electronic', 'Electronic', 'Pop_Rock', 'Electronic']"
18472,18472,a6ab9b50bdb88eed91a761f8f6cdb600,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
16243,16243,cfea58c04c6464ac3d28f47d575bef56,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
7192,7192,c50b5b90c4b0fa93d7c3e5f7a2c4fbb5,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
3181,3181,87a4ea2744a453f02ffef35052d3742b,1,1,0,0,0,0,0,0,0,1,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Electronic', 'New Age', 'Pop_Rock', 'Electronic']"
21683,21683,51f880f1e4c9e536142c0372d9549588,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
7944,7944,caa5315095ab3e80aafaf5ce0f4ca4db,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock']"
18663,18663,386497843968b41de4e685403a6b4f7b,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
14164,14164,b28485fffdc3d5d6139feeeb6767d953,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
5546,5546,5f49c2e4f838b3df9e7eb3267e8912c4,0,0,0,0,0,0,1,0,0,0,0,0,0,['International']
19517,19517,8ea727676458d351372129ef31e20300,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
1492,1492,936068825a69f6fa650a63f6eddcd6f1,0,1,0,0,0,0,0,0,0,0,0,0,0,['Electronic']
13296,13296,34a1d0dddbe0186f1058208e17bd81b3,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
5867,5867,94e5e122056a121b879b30de5a52d3e5,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
17266,17266,e7d302d01364b1b9b165ea219bc00358,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
1477,1477,637de937cf06c782d9ef7e7b2659eecc,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
18033,18033,564ceb9aae3b16581cbe7f3e1f0920d6,1,0,0,0,1,0,0,0,0,0,0,0,0,"['Jazz', 'Pop_Rock']"
3875,3875,05eff3c1d6e3ebc308e5b91e23bcce0d,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Vocal', 'Vocal', 'Vocal']"
21540,21540,bbbc16a60182dcb1f08bf94683900271,1,0,0,0,0,0,0,0,1,0,0,0,0,"['Pop_Rock', 'Vocal', 'Pop_Rock']"
5989,5989,fd386f6c29478b3ae4d64fd4ec09afa4,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
14831,14831,0e25c2545db9cf73530dbc7dc5b5ba15,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
20614,20614,1db33cf5732ab09c14121df8aa6cf911,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
17820,17820,68db60a2104572f425f7d116dcbb4b0d,1,0,0,0,0,1,0,0,0,0,0,0,0,"['Pop_Rock', 'Latin']"
5141,5141,ab08dfa2fe75db9f08df6cb55cf9b294,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
5795,5795,8ea45ae21fed9ef0a772c42eb31d63a9,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
21529,21529,09744ac9d5f2c9938701bfa7650957a4,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Jazz', 'Jazz']"
10172,10172,2b33f636745034d87a2716f5ca89823a,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
10197,10197,1db45c7cecb54c800af34e39a65cdf38,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Pop_Rock', 'Pop_Rock', 'Pop_Rock']"
7916,7916,e3502724e79252ab8defa28be8bc4081,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
19351,19351,82288f2b5f92b751199e45d87cb00bbf,1,0,0,0,0,0,0,0,0,0,0,0,0,['Pop_Rock']
